playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477987,2023,Ryan Donato,CHI,C,all,76,64036.0,1238.0,21.1,0.44,0.43,0.48,0.44,0.48,0.44,576.0,140.55,13.63,10.81,33.12,4.99,74.29,53.16,12.97,13.33,12.7,12.0,5.0,146.0,44.0,52.0,242.0,28.0,11.0,14.0,6.0,31.0,0.0,66.0,68.0,135.0,179.0,10.0,26.0,98.0,101.0,42.0,25.0,136.0,40.0,14.0,4.32,4.82,4.49,4.0,2.0,5.0,234.81,190.0,185.03,7.0,2.4,2.1,3.71,12.32,12.04,11.91,1238.0,119.0,88.0,165.0,866.0,208.0,169.0,167.0,694.0,98.0,123.0,211334.0,26.0,44.0,18.0,24.0,522.29,44.15,42.24,43.45,41.59,511.0,207.0,247.0,965.0,39.0,64.0,13.0,566.0,106.0,46.0,15.26,13.44,15.44,14.0,11.0,14.0,938.76,718.0,701.98,8.26,11.47,11.47,40.93,40.28,39.83,562.01,55.7,53.98,56.74,54.95,550.0,231.0,280.0,1061.0,55.0,57.0,8.0,580.0,140.0,61.0,17.11,17.26,21.33,28.0,12.0,15.0,1092.06,781.0,798.06,8.11,13.14,12.66,51.16,52.08,51.16,148.8,197.86,3011.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0
8477987,2023,Ryan Donato,CHI,C,5on5,76,53876.0,1034.0,21.1,0.43,0.43,0.44,0.44,0.45,0.43,554.0,114.8,10.61,8.17,26.89,3.76,59.8,44.77,10.31,10.32,10.03,9.0,5.0,120.0,34.0,43.0,197.0,24.0,10.0,9.0,5.0,28.0,0.0,47.0,60.0,110.0,144.0,8.0,22.0,80.0,97.0,40.0,23.0,107.0,37.0,10.0,3.33,4.52,2.76,4.0,2.0,4.0,189.82,154.0,149.03,6.0,1.71,1.82,2.99,9.33,9.05,8.99,1034.0,85.0,82.0,157.0,710.0,179.0,147.0,129.0,579.0,80.0,99.0,171248.0,22.0,38.0,15.0,21.0,412.45,32.45,31.59,31.76,30.94,410.0,159.0,195.0,764.0,32.0,42.0,10.0,452.0,86.0,31.0,12.39,11.17,8.89,14.0,8.0,10.0,737.76,569.0,552.98,5.4,8.04,8.04,29.81,29.16,28.94,502.09,43.18,41.66,44.21,42.63,488.0,210.0,258.0,956.0,44.0,50.0,5.0,530.0,126.0,42.0,15.86,15.32,12.0,28.0,11.0,5.0,987.06,698.0,715.06,6.89,10.76,10.27,39.8,40.72,39.94,99.82,132.66,2402.0,3065.0,0.59,1.24,17.0,33.0,11.0,25.0
8477987,2023,Ryan Donato,CHI,C,4on5,76,1876.0,59.0,11.25,0.03,0.14,0.05,0.16,0.03,0.18,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,5.0,1.0,53.0,4.0,10.0,13.0,32.0,2.0,5.0,8010.0,2.0,0.0,0.0,1.0,0.85,0.13,0.13,0.13,0.13,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.01,0.0,0.0,0.14,0.14,0.14,28.79,4.23,4.11,4.23,4.11,28.0,10.0,15.0,53.0,4.0,5.0,2.0,25.0,8.0,5.0,0.51,1.1,2.62,0.0,1.0,3.0,53.0,38.0,38.0,0.71,1.64,1.64,3.3,3.3,3.21,2.0,12.07,39.0,212.0,0.01,0.0,1.0,0.0,1.0,0.0
8477987,2023,Ryan Donato,CHI,C,5on4,76,6806.0,127.0,18.45,0.79,0.91,0.84,0.88,0.83,0.87,314.0,21.8,1.87,2.21,5.57,1.01,12.14,7.18,1.53,1.87,1.53,1.0,0.0,21.0,9.0,9.0,39.0,2.0,1.0,5.0,1.0,2.0,0.0,14.0,8.0,20.0,29.0,1.0,2.0,16.0,1.0,1.0,1.0,25.0,3.0,2.0,0.8,0.3,0.77,0.0,0.0,1.0,39.0,30.0,30.0,0.0,0.55,0.28,0.72,1.69,1.69,1.63,127.0,32.0,0.0,7.0,88.0,22.0,9.0,20.0,76.0,16.0,3.0,11248.0,2.0,4.0,2.0,1.0,90.19,7.89,7.05,7.89,7.05,80.0,43.0,38.0,161.0,3.0,19.0,2.0,99.0,15.0,9.0,2.36,1.63,3.9,0.0,1.0,2.0,161.0,123.0,123.0,2.22,2.85,2.85,7.26,7.26,7.1,18.33,2.04,2.0,2.04,2.0,23.0,3.0,4.0,30.0,2.0,0.0,0.0,19.0,3.0,4.0,0.46,0.45,1.13,0.0,0.0,2.0,30.0,26.0,26.0,0.28,0.0,0.0,2.31,2.31,2.27,23.63,2.47,306.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8483565,2023,Nick Blankenburg,CBJ,D,other,11,432.0,7.0,0.35,0.4,0.21,0.27,0.38,0.28,0.39,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,592.0,0.0,0.0,0.0,1.0,3.63,1.46,1.1,1.46,1.1,4.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,2.0,0.08,0.14,1.24,0.0,0.0,1.0,6.0,5.0,5.0,0.05,0.14,0.14,1.37,1.37,1.0,9.89,2.19,1.24,2.19,1.24,8.0,5.0,3.0,16.0,2.0,2.0,1.0,8.0,2.0,3.0,0.49,0.25,1.44,1.0,0.0,1.0,16.0,13.0,13.0,0.26,1.12,1.12,1.33,1.33,1.05,1.05,3.85,15.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0
8483565,2023,Nick Blankenburg,CBJ,D,all,11,10786.0,228.0,1.7,0.44,0.37,0.46,0.44,0.45,0.44,54.0,11.92,0.44,0.59,3.57,0.36,6.21,4.83,0.44,0.43,0.43,0.0,0.0,10.0,6.0,11.0,27.0,1.0,1.0,3.0,0.0,6.0,0.0,5.0,1.0,9.0,15.0,1.0,4.0,0.0,21.0,4.0,3.0,15.0,1.0,0.0,0.27,0.18,0.0,1.0,0.0,0.0,26.86,16.0,15.87,3.0,0.12,0.6,0.0,0.56,0.55,0.55,228.0,24.0,29.0,39.0,136.0,24.0,27.0,22.0,155.0,0.0,0.0,29020.0,4.0,4.0,2.0,14.0,92.05,10.28,9.47,10.37,9.56,92.0,34.0,51.0,177.0,10.0,16.0,2.0,90.0,22.0,14.0,2.75,2.78,4.76,4.0,4.0,2.0,178.22,126.0,126.63,1.29,2.87,2.87,8.7,8.74,8.25,112.98,12.92,11.47,12.77,11.34,115.0,42.0,51.0,208.0,10.0,17.0,2.0,116.0,21.0,20.0,3.44,2.73,6.75,3.0,4.0,3.0,205.24,157.0,154.87,1.72,4.45,4.45,10.19,10.03,9.6,20.08,34.68,443.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0
8483565,2023,Nick Blankenburg,CBJ,D,5on5,11,10235.0,218.0,1.7,0.48,0.43,0.48,0.45,0.47,0.46,48.0,11.92,0.44,0.59,3.57,0.36,6.21,4.83,0.44,0.43,0.43,0.0,0.0,10.0,6.0,11.0,27.0,1.0,1.0,3.0,0.0,6.0,0.0,5.0,1.0,9.0,15.0,1.0,4.0,0.0,21.0,4.0,3.0,15.0,1.0,0.0,0.27,0.18,0.0,1.0,0.0,0.0,26.86,16.0,15.87,3.0,0.12,0.6,0.0,0.56,0.55,0.55,218.0,23.0,25.0,37.0,133.0,23.0,25.0,21.0,149.0,0.0,0.0,24082.0,4.0,4.0,2.0,13.0,88.42,8.82,8.37,8.91,8.46,88.0,33.0,50.0,171.0,9.0,15.0,2.0,88.0,21.0,12.0,2.66,2.63,3.52,4.0,4.0,1.0,172.22,121.0,121.63,1.24,2.73,2.73,7.33,7.38,7.25,99.36,9.5,9.0,9.35,8.87,103.0,36.0,48.0,187.0,8.0,15.0,1.0,105.0,19.0,15.0,2.86,2.48,4.16,2.0,4.0,2.0,184.24,139.0,136.87,1.39,3.33,3.33,7.56,7.4,7.26,14.4,19.47,363.0,435.0,0.48,0.0,17.0,0.0,14.0,0.0
8483565,2023,Nick Blankenburg,CBJ,D,4on5,11,117.0,2.0,-0.32,0.0,0.0,0.0,0.03,0.0,0.05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,1.23,1.23,1.23,1.23,4.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.08,0.0,1.15,0.0,0.0,0.0,5.0,5.0,5.0,0.07,0.0,0.0,1.31,1.31,1.3,0.02,4.96,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8483565,2023,Nick Blankenburg,CBJ,D,5on4,11,2.0,1.0,-0.1,0.0,0.97,0.0,0.82,0.0,0.78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8478133,2023,Jake Evans,MTL,C,other,81,2090.0,48.0,10.3,0.4,0.45,0.23,0.47,0.24,0.47,216.0,5.04,0.98,0.29,1.06,0.17,2.25,2.25,0.98,0.98,0.98,3.0,1.0,7.0,0.0,2.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,1.0,2.0,22.0,1.0,1.0,1.0,4.0,2.0,1.0,0.21,0.21,0.57,0.0,0.0,1.0,9.0,7.0,7.0,1.0,0.07,0.0,0.12,0.94,0.94,0.94,48.0,4.0,22.0,4.0,18.0,3.0,3.0,12.0,30.0,22.0,22.0,5765.0,2.0,2.0,1.0,1.0,14.23,4.55,4.52,4.55,4.52,17.0,3.0,5.0,25.0,8.0,1.0,0.0,8.0,5.0,7.0,0.4,0.61,3.55,1.0,2.0,5.0,25.0,20.0,20.0,0.22,0.12,0.12,4.65,4.65,4.62,46.03,6.83,6.49,6.83,6.49,42.0,20.0,20.0,82.0,6.0,3.0,2.0,34.0,18.0,10.0,1.32,1.96,3.55,2.0,1.0,3.0,82.0,62.0,62.0,1.16,1.51,1.51,6.49,6.49,6.18,14.02,17.01,137.0,156.0,0.07,0.0,1.0,1.0,1.0,0.0
8478133,2023,Jake Evans,MTL,C,all,81,77733.0,1671.0,15.85,0.35,0.49,0.36,0.48,0.35,0.49,476.0,84.77,9.44,6.21,19.83,3.24,46.16,37.12,8.95,9.47,8.96,11.0,10.0,80.0,42.0,51.0,173.0,28.0,7.0,8.0,1.0,15.0,0.0,43.0,49.0,73.0,115.0,11.0,24.0,582.0,86.0,27.0,30.0,81.0,32.0,9.0,2.93,3.93,2.58,2.0,2.0,3.0,173.53,122.0,122.17,19.0,1.31,1.2,1.42,9.33,9.34,9.13,1671.0,126.0,422.0,261.0,862.0,210.0,233.0,225.0,1003.0,582.0,537.0,219154.0,24.0,36.0,18.0,64.0,483.79,46.92,44.91,47.03,45.01,470.0,196.0,290.0,956.0,46.0,54.0,7.0,488.0,120.0,58.0,13.1,15.55,18.26,15.0,17.0,14.0,955.82,666.0,665.22,6.52,10.66,10.66,42.76,42.87,42.07,880.61,88.87,83.7,88.92,83.78,861.0,357.0,507.0,1725.0,87.0,122.0,17.0,895.0,222.0,101.0,24.62,27.75,36.51,22.0,30.0,35.0,1725.45,1218.0,1220.22,15.85,24.23,24.23,80.5,80.57,77.52,178.12,189.09,3518.0,3741.0,0.0,0.0,0.0,0.0,0.0,0.0
8478133,2023,Jake Evans,MTL,C,5on5,81,59877.0,1262.0,15.85,0.46,0.46,0.44,0.46,0.44,0.47,521.0,75.16,7.75,5.7,18.18,2.93,42.56,31.88,7.28,7.78,7.3,8.0,9.0,68.0,41.0,47.0,156.0,22.0,5.0,8.0,1.0,14.0,0.0,41.0,41.0,63.0,104.0,9.0,20.0,414.0,79.0,17.0,27.0,74.0,28.0,7.0,2.62,3.41,1.72,1.0,2.0,2.0,156.53,109.0,109.16,16.0,1.19,1.2,1.3,7.65,7.66,7.46,1262.0,106.0,221.0,225.0,710.0,185.0,172.0,148.0,757.0,414.0,351.0,178183.0,20.0,28.0,14.0,46.0,435.91,39.15,37.22,39.27,37.32,410.0,188.0,279.0,877.0,34.0,52.0,7.0,443.0,107.0,48.0,11.83,13.85,13.47,12.0,14.0,8.0,876.82,598.0,597.22,5.82,10.53,10.53,34.42,34.54,33.81,547.3,45.79,43.71,45.84,43.78,530.0,235.0,354.0,1119.0,42.0,73.0,9.0,587.0,130.0,48.0,16.15,16.45,13.18,13.0,19.0,10.0,1119.45,765.0,767.22,7.38,12.78,13.15,40.02,40.09,39.28,115.5,133.34,2663.0,3097.0,1.29,0.85,37.0,33.0,28.0,26.0
8478133,2023,Jake Evans,MTL,C,4on5,81,15148.0,317.0,15.48,0.06,0.12,0.07,0.13,0.09,0.14,124.0,4.57,0.7,0.23,0.59,0.13,1.36,2.99,0.68,0.7,0.68,0.0,0.0,5.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,2.0,131.0,5.0,8.0,2.0,3.0,2.0,1.0,0.1,0.31,0.29,1.0,0.0,0.0,7.0,6.0,6.0,2.0,0.05,0.0,0.0,0.75,0.75,0.73,317.0,5.0,176.0,29.0,107.0,16.0,53.0,56.0,192.0,131.0,8.0,10439.0,2.0,0.0,0.0,0.0,25.63,2.16,2.13,2.16,2.13,33.0,3.0,3.0,39.0,4.0,0.0,0.0,28.0,6.0,2.0,0.63,0.9,0.63,2.0,1.0,1.0,39.0,36.0,36.0,0.33,0.0,0.0,2.48,2.48,2.46,278.54,35.63,32.88,35.63,32.88,279.0,100.0,133.0,512.0,39.0,46.0,6.0,264.0,72.0,43.0,6.8,9.04,19.78,7.0,10.0,22.0,512.0,379.0,379.0,7.2,9.94,9.57,33.26,33.26,31.35,2.9,22.26,46.0,305.0,0.05,0.0,2.0,0.0,1.0,0.0
8478133,2023,Jake Evans,MTL,C,5on4,81,618.0,44.0,6.9,0.69,0.85,0.63,0.84,0.61,0.83,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,3.0,3.0,27.0,6.0,5.0,9.0,24.0,9.0,72.0,13373.0,0.0,4.0,2.0,10.0,7.23,0.94,0.93,0.94,0.93,9.0,2.0,1.0,12.0,0.0,1.0,0.0,9.0,1.0,1.0,0.24,0.09,0.62,0.0,0.0,0.0,12.0,11.0,11.0,0.15,0.01,0.01,1.08,1.08,1.06,5.26,0.42,0.41,0.42,0.41,5.0,2.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.13,0.29,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.06,0.0,0.0,0.47,0.47,0.46,24.17,4.3,342.0,63.0,0.0,0.03,0.0,1.0,0.0,1.0
8478840,2023,Will Borgen,SEA,D,other,80,1850.0,30.0,12.05,0.58,0.44,0.31,0.48,0.33,0.45,125.0,1.26,0.32,0.16,0.28,0.07,0.63,0.54,0.32,0.32,0.32,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.01,0.0,0.31,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.05,0.0,0.0,0.36,0.36,0.36,30.0,3.0,9.0,5.0,13.0,3.0,4.0,5.0,18.0,0.0,0.0,4348.0,0.0,0.0,0.0,4.0,12.21,5.51,4.74,5.51,4.74,11.0,6.0,5.0,22.0,5.0,2.0,1.0,8.0,0.0,9.0,0.38,0.0,5.14,1.0,0.0,4.0,22.0,17.0,17.0,0.19,1.33,1.33,4.38,4.38,4.19,25.66,3.95,3.09,3.95,3.09,21.0,14.0,13.0,48.0,1.0,2.0,0.0,22.0,9.0,4.0,0.82,1.17,1.96,1.0,0.0,0.0,48.0,35.0,35.0,0.54,1.03,1.03,3.46,3.46,2.95,10.79,13.76,117.0,125.0,0.02,0.0,1.0,1.0,1.0,0.0
8478840,2023,Will Borgen,SEA,D,all,80,84327.0,1895.0,18.5,0.47,0.52,0.45,0.54,0.45,0.52,353.0,100.93,3.78,5.76,28.46,3.4,60.86,44.74,3.71,3.77,3.7,12.0,10.0,94.0,53.0,101.0,248.0,25.0,3.0,7.0,1.0,20.0,0.0,53.0,64.0,91.0,144.0,23.0,55.0,0.0,191.0,16.0,18.0,139.0,7.0,1.0,2.58,0.89,0.31,3.0,0.0,0.0,249.62,147.0,146.85,13.0,1.17,1.61,0.23,4.72,4.71,4.63,1895.0,84.0,302.0,256.0,1253.0,244.0,218.0,230.0,1203.0,0.0,0.0,208110.0,55.0,29.0,10.0,111.0,656.14,59.3,56.97,59.95,57.63,626.0,286.0,349.0,1261.0,54.0,60.0,7.0,693.0,159.0,60.0,19.88,20.06,19.36,26.0,15.0,13.0,1269.29,912.0,916.63,8.7,12.75,13.73,54.27,54.88,54.06,807.83,67.47,63.84,67.88,64.27,764.0,365.0,432.0,1561.0,71.0,77.0,9.0,884.0,176.0,69.0,24.28,21.41,21.78,30.0,26.0,15.0,1571.24,1129.0,1137.24,11.77,17.02,17.02,62.21,62.71,60.85,167.1,152.68,3668.0,3186.0,0.0,0.0,0.0,0.0,0.0,0.0
8478840,2023,Will Borgen,SEA,D,5on5,80,75834.0,1686.0,18.5,0.5,0.51,0.47,0.53,0.47,0.51,309.0,95.48,3.12,5.33,27.61,3.17,58.62,41.15,3.06,3.12,3.05,11.0,9.0,87.0,52.0,100.0,239.0,23.0,3.0,7.0,1.0,20.0,0.0,52.0,57.0,84.0,136.0,21.0,51.0,0.0,171.0,15.0,17.0,134.0,5.0,0.0,2.52,0.6,0.0,3.0,0.0,0.0,240.62,139.0,138.85,13.0,1.06,1.61,0.23,3.95,3.94,3.87,1686.0,77.0,252.0,242.0,1115.0,233.0,186.0,202.0,1065.0,0.0,0.0,163696.0,51.0,29.0,10.0,99.0,622.75,52.25,50.7,52.9,51.36,590.0,274.0,340.0,1204.0,48.0,56.0,6.0,660.0,154.0,50.0,18.82,19.5,13.92,24.0,15.0,9.0,1212.29,864.0,868.63,8.23,11.1,12.07,48.4,49.01,48.39,682.13,52.66,50.55,53.07,50.98,645.0,311.0,381.0,1337.0,59.0,64.0,8.0,764.0,140.0,52.0,20.83,17.02,14.81,26.0,22.0,11.0,1347.24,956.0,964.24,9.07,13.34,13.34,48.38,48.89,47.9,102.52,96.6,2744.0,2427.0,7.32,0.34,166.0,10.0,121.0,8.0
8478840,2023,Will Borgen,SEA,D,4on5,80,6461.0,163.0,17.22,0.12,0.1,0.15,0.09,0.18,0.12,246.0,4.18,0.34,0.27,0.57,0.16,1.62,3.05,0.33,0.34,0.33,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,1.0,2.0,0.0,19.0,0.0,0.0,4.0,2.0,0.0,0.06,0.28,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.06,0.0,0.0,0.4,0.4,0.4,163.0,2.0,41.0,8.0,112.0,8.0,25.0,19.0,111.0,0.0,0.0,13493.0,2.0,0.0,0.0,0.0,19.87,1.45,1.44,1.45,1.44,24.0,5.0,1.0,30.0,1.0,2.0,0.0,23.0,5.0,1.0,0.6,0.56,0.3,1.0,0.0,0.0,30.0,29.0,29.0,0.26,0.33,0.33,1.38,1.38,1.36,98.65,10.71,10.04,10.71,10.04,97.0,39.0,37.0,173.0,11.0,11.0,1.0,97.0,26.0,13.0,2.56,3.13,5.01,3.0,4.0,4.0,173.0,136.0,136.0,2.14,2.66,2.66,10.19,10.19,9.82,2.95,25.66,42.0,436.0,0.42,0.0,9.0,1.0,7.0,0.0
